#Trace Data: Traceplane_1_traces_1
#           x1[m]               y1[m]             z1[m]              x2[m]              y2[m]              z2[m] 	  len[m] 	   totlen[m]        Trend    Plunge    SegID   TraceID  TriangleIndex     TriangleCount     Aperture[m]     Permeability[mD]     Compressibility[1/kPa]     Transmissivity[m^2/s]     Storativity[-]     FractureX[m]     FractureY[m]     FractureZ[m]     Area[m^2]     EquivRadius[m]     Strike[deg]     DipAngle[deg]     FractureIndex     FractureSet
   -230.256909044 	    -183.280547175 	                 0 	    -228.005466612 	    -183.406056437 	                 0 	  2.25494 	      17.1023  	  3.191    59.02         2       16              1                   1       0.00012023935          1115731.0          0.0031222503       9.8950443e-007       3.6754784e-006         -236.80186         -204.40956         -12.885378          1432.0227          21.350105          93.190750          30.981520               18196   bedding_1
   -250.000005873 	    -188.754366907 	                 0 	     -235.78969899 	    -186.281069788 	                 0 	  14.4239 	      14.4239  	  350.1    58.38         1       17              1                   1       0.00010555720          832684.38          0.0022990804       6.4830584e-007       2.3759733e-006         -242.29884         -194.11520         -4.0646639          538.21838          13.088936          80.126602          31.619551               24270   bedding_1
   -250.000005873 	    -188.071250948 	                 0 	    -248.835045012 	    -188.286729845 	                 0 	  1.18472 	      20.0765  	  10.48     65.3         1       18              1                   1       3.7825786e-005          6669771.0          0.0092839021       1.8608465e-006       3.4380967e-006         -242.73804         -198.25223         -3.9980071          857.03522          16.516743          100.47929          24.704821               15371   bedding_1
   -248.835045012 	    -188.286729845 	                 0 	    -230.258326681 	    -191.722773108 	                 0 	  18.8918 	      20.0765  	  10.48     65.3         2       18              1                   1       3.7825786e-005          6669771.0          0.0092839021       1.8608465e-006       3.4380967e-006         -242.73804         -198.25223         -3.9980071          857.03522          16.516743          100.47929          24.704821               15371   bedding_1
   -243.942587527 	    -198.209669027 	                 0 	    -212.581092032 	    -190.655282053 	                 0 	  32.2585 	       53.309  	  346.5    54.22         1       19              1                   1       1.3386517e-005          3751562.3          0.0016339896       3.7041741e-007       2.1414918e-007         -216.47971         -196.57901         -3.4930613          2827.4336          30.000000          76.456543          35.784431               22020   bedding_1
   -212.581092032 	    -190.655282053 	                 0 	    -192.115952643 	     -185.72561458 	                 0 	  21.0505 	       53.309  	  346.5    54.22         2       19              1                   1       1.3386517e-005          3751562.3          0.0016339896       3.7041741e-007       2.1414918e-007         -216.47971         -196.57901         -3.4930613          2827.4336          30.000000          76.456543          35.784431               22020   bedding_1
   -250.000005873 	    -184.489862475 	                 0 	    -222.771073492 	     -189.53754333 	                 0 	  27.6928 	      27.6928  	   10.5    47.38         1       20              1                   1       9.0072128e-005          1202733.1          0.0014264606       7.9904521e-007       1.2579105e-006         -239.50780         -203.38066         -15.334200          1446.8937          21.460674          100.50224          42.623859               10538   bedding_1
   -250.000005873 	    -187.452737841 	                 0 	    -238.230180414 	    -187.327972445 	                 0 	  11.7705 	      21.2295  	  359.4    40.01         1       21              1                   1       2.2501012e-005          13567308.          0.0089595588       2.2516838e-006       1.9737322e-006         -237.70593         -196.19212         -10.567844          1386.5745          21.008577          89.392670          49.994503               13672   bedding_1
   -238.230180414 	    -187.327972445 	                 0 	    -228.771744879 	     -187.22771171 	                 0 	  9.45897 	      21.2295  	  359.4    40.01         2       21              1                   1       2.2501012e-005          13567308.          0.0089595588       2.2516838e-006       1.9737322e-006         -237.70593         -196.19212         -10.567844          1386.5745          21.008577          89.392670          49.994503               13672   bedding_1
   -250.000005873 	    -198.363549265 	                 0 	    -241.404025467 	    -200.875670704 	                 0 	  8.95554 	      8.95554  	  16.29    71.94         1       22              1                   1       3.5855213e-005          5204592.0          0.0087971324       1.3764190e-006       3.0881117e-006         -245.90691         -200.25432        -0.21734579          225.63318          8.4747429          106.29068          18.056183               10025   bedding_1
   -230.590286883 	    -172.973391566 	                 0 	    -218.247821005 	    -172.041844401 	                 0 	  12.3776 	      24.8995  	  355.7    50.18         1       23              1                   1       5.3259087e-006          3056611.0          0.0093078632       1.2007305e-007       4.8533684e-007         -222.49324         -191.67903         -16.058292          2810.2126          29.908503          85.683784          39.817219               14570   bedding_1
   -218.247821005 	    -172.041844401 	                 0 	    -205.761416586 	    -171.099432978 	                 0 	  12.5219 	      24.8995  	  355.7    50.18         2       23              1                   1       5.3259087e-006          3056611.0          0.0093078632       1.2007305e-007       4.8533684e-007         -222.49324         -191.67903         -16.058292          2810.2126          29.908503          85.683784          39.817219               14570   bedding_1
   -244.691257151 	    -176.825539622 	                 0 	    -237.084441962 	     -180.16947082 	                 0 	  8.30936 	      51.6579  	  23.73    63.33         1       24              1                   2       6.7188135e-005          463287.94          0.0014300710       2.2959119e-007       9.4069691e-007         -230.92255         -199.00720         -7.4164834          2510.5127          28.268728          113.73018          26.670002                6835   bedding_1
   -237.084441962 	     -180.16947082 	                 0 	     -230.87250057 	    -182.900225672 	                 0 	  6.78566 	      51.6579  	  23.73    63.33         2       24              1                   2       6.7188135e-005          463287.94          0.0014300710       2.2959119e-007       9.4069691e-007         -230.92255         -199.00720         -7.4164834          2510.5127          28.268728          113.73018          26.670002                6835   bedding_1
    -230.87250057 	    -182.900225672 	                 0 	    -197.549115332 	    -197.549111161 	                 0 	  36.4011 	      51.6579  	  23.73    63.33         3       24              1                   2       6.7188135e-005          463287.94          0.0014300710       2.2959119e-007       9.4069691e-007         -230.92255         -199.00720         -7.4164834          2510.5127          28.268728          113.73018          26.670002                6835   bedding_1
   -197.549115332 	    -197.549111161 	                 0 	    -197.400983008 	    -197.614230189 	                 0 	 0.161814 	      51.6579  	  23.73    63.33         4       24              0                   2       6.7188135e-005          463287.94          0.0014300710       2.2959119e-007       9.4069691e-007         -230.92255         -199.00720         -7.4164834          2510.5127          28.268728          113.73018          26.670002                6835   bedding_1
   -250.000005873 	    -194.632516417 	                 0 	    -241.387411984 	    -193.299726519 	                 0 	  8.71511 	      30.0705  	  351.2    55.07         1       25              1                   1       0.00011863396          1457064.8          0.0014945207       1.2749687e-006       1.7358432e-006         -236.81834         -194.72273         -1.4699690          1494.3617          21.809862          81.203300          34.927284                5215   bedding_1
   -241.387411984 	    -193.299726519 	                 0 	    -220.283267172 	    -190.033877405 	                 0 	  21.3553 	      30.0705  	  351.2    55.07         2       25              1                   1       0.00011863396          1457064.8          0.0014945207       1.2749687e-006       1.7358432e-006         -236.81834         -194.72273         -1.4699690          1494.3617          21.809862          81.203300          34.927284                5215   bedding_1
   -250.000005873 	     -192.29005197 	                 0 	    -242.223227175 	     -192.65566543 	                 0 	  7.78537 	      7.78537  	  2.692    53.58         1       26              1                   1       0.00016455623          759275.88         0.00040453413       9.2156415e-007       6.5173202e-007         -244.28464         -201.18819         -6.3608980          390.58768          11.150243          92.691696          36.424736                9584   bedding_1
   -250.000005873 	    -194.885942492 	                 0 	    -232.114717634 	    -193.858834299 	                 0 	  17.9148 	      30.0285  	  356.7    60.18         1       27              1                   1       0.00016850635          2387375.8        3.1345458e-005       2.9672128e-006       5.1711893e-008         -235.31728         -195.47044        -0.81699777          1576.9723          22.404594          86.713257          29.820955                7603   bedding_1
   -232.114717634 	    -193.858834299 	                 0 	    -220.020861777 	    -193.164316687 	                 0 	  12.1138 	      30.0285  	  356.7    60.18         2       27              1                   1       0.00016850635          2387375.8        3.1345458e-005       2.9672128e-006       5.1711893e-008         -235.31728         -195.47044        -0.81699777          1576.9723          22.404594          86.713257          29.820955                7603   bedding_1
   -250.000005873 	    -184.185232195 	                 0 	     -244.26886669 	    -184.600315127 	                 0 	  5.74615 	      8.10917  	  4.142    57.49         1       28              1                   1       0.00022531921          296671.06          0.0014098183       4.9304327e-007       3.1100037e-006         -245.18225         -191.13087         -4.1927381          527.26691          12.955087          94.142441          32.507103                1696   bedding_1
    -244.26886669 	    -184.600315127 	                 0 	    -241.912021788 	    -184.771009478 	                 0 	  2.36302 	      8.10917  	  4.142    57.49         2       28              1                   1       0.00022531921          296671.06          0.0014098183       4.9304327e-007       3.1100037e-006         -245.18225         -191.13087         -4.1927381          527.26691          12.955087          94.142441          32.507103                1696   bedding_1
   -250.000005873 	    -185.228188547 	                 0 	    -246.035323294 	    -184.513927492 	                 0 	  4.02851 	      38.5822  	  349.8     46.5         1       29              1                   1       7.4014897e-005          1014446.1          0.0019504887       5.5380866e-007       1.4133904e-006         -231.84254         -192.61517         -9.9523859          2465.4219          28.013714          79.787315          43.495411                 345   bedding_1
   -246.035323294 	    -184.513927492 	                 0 	    -237.325328352 	    -182.944762263 	                 0 	  8.85021 	      38.5822  	  349.8     46.5         2       29              1                   1       7.4014897e-005          1014446.1          0.0019504887       5.5380866e-007       1.4133904e-006         -231.84254         -192.61517         -9.9523859          2465.4219          28.013714          79.787315          43.495411                 345   bedding_1
   -237.325328352 	    -182.944762263 	                 0 	    -212.029114874 	    -178.387467417 	                 0 	  25.7035 	      38.5822  	  349.8     46.5         3       29              1                   1       7.4014897e-005          1014446.1          0.0019504887       5.5380866e-007       1.4133904e-006         -231.84254         -192.61517         -9.9523859          2465.4219          28.013714          79.787315          43.495411                 345   bedding_1
   -248.578586729 	    -201.104713353 	                 0 	    -243.330174597 	    -199.032620135 	                 0 	  5.64264 	      60.1683  	  338.5    33.23         1       30              1                   1       2.7981368e-005          5284599.0          0.0017698366       1.0906682e-006       4.8484361e-007         -221.58778         -194.31480         -5.4888053          2827.3967          29.999805          68.455704          56.768772               13379   bedding_1
   -243.330174597 	    -199.032620135 	                 0 	    -242.232351454 	    -198.599197361 	                 0 	  1.18028 	      60.1683  	  338.5    33.23         2       30              1                   1       2.7981368e-005          5284599.0          0.0017698366       1.0906682e-006       4.8484361e-007         -221.58778         -194.31480         -5.4888053          2827.3967          29.999805          68.455704          56.768772               13379   bedding_1
   -242.232351454 	    -198.599197361 	                 0 	    -192.614018591 	     -179.00968841 	                 0 	  53.3454 	      60.1683  	  338.5    33.23         3       30              1                   1       2.7981368e-005          5284599.0          0.0017698366       1.0906682e-006       4.8484361e-007         -221.58778         -194.31480         -5.4888053          2827.3967          29.999805          68.455704          56.768772               13379   bedding_1
   -229.234623106 	    -231.902073893 	                 0 	    -223.672634276 	    -228.040238413 	                 0 	  6.77123 	      42.7538  	  325.2    53.95         1       31              0                   1       4.0330720e-005          1924477.3          0.0019530833       5.7248013e-007       7.7118096e-007         -198.44147         -234.24854         -14.185327          2441.8210          27.879307          55.226746          36.048534                5427   bedding_1
   -223.672634276 	    -228.040238413 	                 0 	    -222.123356016 	    -226.964533839 	                 0 	  1.88611 	      42.7538  	  325.2    53.95         2       31              0                   1       4.0330720e-005          1924477.3          0.0019530833       5.7248013e-007       7.7118096e-007         -198.44147         -234.24854         -14.185327          2441.8210          27.879307          55.226746          36.048534                5427   bedding_1
   -222.123356016 	    -226.964533839 	                 0 	    -194.116006048 	    -207.518306765 	                 0 	  34.0964 	      42.7538  	  325.2    53.95         3       31              0                   1       4.0330720e-005          1924477.3          0.0019530833       5.7248013e-007       7.7118096e-007         -198.44147         -234.24854         -14.185327          2441.8210          27.879307          55.226746          36.048534                5427   bedding_1
   -200.004758032 	     -224.14032844 	                 0 	    -163.798070105 	    -245.682889017 	                 0 	  42.1308 	      42.1308  	  30.75    57.62         1       32              0                   1       6.7280271e-005          1520379.4         0.00064831320       7.5448628e-007       4.2704352e-007         -197.05185         -238.33000         -6.7743955          1558.4304          22.272490          120.75216          32.376228               15058   bedding_1
   -216.839707525 	    -249.493893656 	                 0 	    -180.355363043 	    -238.341259989 	                 0 	  38.1509 	      38.1509  	    343    68.94         1       33              0                   1       2.5812524e-005          5829021.0          0.0012723439       1.1097821e-006       3.2153966e-007         -192.55522         -242.38744        -0.11671662          592.02991          13.727672          73.002518          21.064077                5325   bedding_1
   -228.265580328 	    -200.740343007 	                 0 	    -198.273373755 	    -197.837256345 	                 0 	  30.1324 	      50.9635  	  354.5    48.06         1       34              1                   2       1.9645329e-006          75837712.         0.00080121070       1.0988949e-006       1.5410105e-008         -199.71967         -207.80481         -8.7877808          2827.4336          30.000002          84.471298          41.935780               15958   bedding_1
   -198.273373755 	    -197.837256345 	                 0 	    -197.790524634 	    -197.790518913 	                 0 	 0.485106 	      50.9635  	  354.5    48.06         2       34              1                   2       1.9645329e-006          75837712.         0.00080121070       1.0988949e-006       1.5410105e-008         -199.71967         -207.80481         -8.7877808          2827.4336          30.000002          84.471298          41.935780               15958   bedding_1
   -197.790524634 	    -197.790518913 	                 0 	    -177.539132269 	    -195.830295119 	                 0 	   20.346 	      50.9635  	  354.5    48.06         3       34              0                   2       1.9645329e-006          75837712.         0.00080121070       1.0988949e-006       1.5410105e-008         -199.71967         -207.80481         -8.7877808          2827.4336          30.000002          84.471298          41.935780               15958   bedding_1
   -224.689748915 	     -182.74094108 	                 0 	    -187.879601629 	    -187.879596743 	                 0 	  37.1671 	      56.8908  	  7.947    55.64         1       35              1                   2       0.00023515518          329227.69         0.00014699933       5.7103478e-007       3.3843048e-007         -194.64867         -195.43016         -5.7531991          2827.4331          29.999998          97.947067          34.363182               23114   bedding_1
   -187.879601629 	    -187.879596743 	                 0 	    -168.345341833 	    -190.606557879 	                 0 	  19.7237 	      56.8908  	  7.947    55.64         2       35              0                   2       0.00023515518          329227.69         0.00014699933       5.7103478e-007       3.3843048e-007         -194.64867         -195.43016         -5.7531991          2827.4331          29.999998          97.947067          34.363182               23114   bedding_1
